Row,Listing title,Property Manager/Host,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Contact,Website,Email,Social media link,Social media type
393,New-2 Homes–Pools–Slides–Mini Golf-Steps to Beach,Vunique Vacations,1531135204635240891,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
394,New-Sabal Estate–2 Homes–Pools–Rooftops–Sleeps 41,Vunique Vacations,1531136494480360561,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
395,New–2 Homes–Big Waterslide–Sport Court–Sleeps 37,Vunique Vacations,1531137702614245012,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
396,New - Luxury 2-Home Estate-Pools & Rooftops,Vunique Vacations,1531140899182259510,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
397,"New - Dual-home luxury, Rooftop Decks, Sleeps 32",Vunique Vacations,1531141725497397908,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
398,New-2 Homes-Pools/Hot Tub-Rooftops-Private Beach,Vunique Vacations,1531149169518398851,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
399,30A Sunrise and Sunset,Exclusive 30A,1547975063063436716,,+18447829302,https://www.exclusive30a.com/contact-us,Medium,Duplicate Property Manager/Host group found Exclusive 30A official contact page with reservations phone; reused across same host rows.,manager,Exclusive 30A,https://www.exclusive30a.com/,,,
400,Brand New Beach House with Water Slide/Arcade,710652695,1550179085992940607,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
401,"Gertrude Siesta | 8-steps Beach Path, 4-min Dining",Gertrude Vacation Rentals,1554644445932440232,,+18885743782,https://gertruderentals.com/contact-us/,Medium,Duplicate Property Manager/Host group found Gertrude Rentals official contact page with phone; reused across same host rows.,manager,Gertrude Rentals,https://gertruderentals.com/,hello@gertruderentals.com,,
402,"Gulf Views, Waterslide, Spa & Rooftop Lounge",Vunique Vacations,1558732555568952275,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
403,Infinity Pool - 2 waterslides - Rooftop Gulf View,Vunique Vacations,1566886587171074308,,+19418770410,https://www.vuniquevacations.com/faq/,Medium,Duplicate Property Manager/Host group found official Vunique FAQ with reservations phone; reused across same host rows.,manager,Vunique Vacations,https://www.vuniquevacations.com/,,,
404,Gulf Royale 30A|Private Pool|Gated Community,Echelon Luxury Properties,1567034732928343176,,+18888435893,https://eluxuryproperties.com/,Medium,Duplicate Property Manager/Host group found ELP Luxury Vacations official site with public phone; reused across same host rows.,manager,ELP Luxury Vacations,https://eluxuryproperties.com/,,,
405,New! Beach House with heated pool/spa water slide!,SKLRP And LKV,1569082001620414230,,+19413491125,https://www.siestakeyluxuryrentalproperties.com/about-us/,Medium,Duplicate Property Manager/Host group matches Siesta Key Luxury Rental Properties / Lido Key Vacations inventory; official site lists this phone.,manager,Siesta Key Luxury Rental Properties,https://www.siestakeyluxuryrentalproperties.com/,,,
406,Beachfront Mansion + View | Promenade by AvantStay,AvantStay,1577069303615268675,,+18334428268,https://avantstay.com/contact,Medium,Duplicate Property Manager/Host group found AvantStay official contact page with 24/7 phone; reused across same host rows.,manager,AvantStay,https://avantstay.com/,experience@avantstay.com,,
407,Lighthouse Suites Collection,Keys Vacation Rentals,1577617946254675647,,+13057354962,https://www.keysrealestaterentals.com/contact-information/,Medium,Duplicate Property Manager/Host group found Keys Vacation Rentals contact page with local phone; reused across same host rows.,manager,Keys Vacation Rentals,https://www.keysvacationrentals.com/,,,
408,Lakefront Home Near the Beach with LSV,360 Blue,1587831344428199614,,+18775502017,https://www.naturalretreats.com/content/360blue/us/en/about-us/contact-us.html,Medium,Duplicate Property Manager/Host group found official 360 Blue contact page with visible guest phone; reused across same host rows.,manager,360 Blue,https://www.360blue.com/,,,
409,Bellagio: Luxury Home! Golf Cart Rental Available!,Destin Stays,1589988399874818660,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
410,"Siesta Key Luxe w/ Pool, Rooftop & Steps to Beach",SKLRP And LKV,1603207477747712982,,+19413491125,https://www.siestakeyluxuryrentalproperties.com/about-us/,Medium,Duplicate Property Manager/Host group matches Siesta Key Luxury Rental Properties / Lido Key Vacations inventory; official site lists this phone.,manager,Siesta Key Luxury Rental Properties,https://www.siestakeyluxuryrentalproperties.com/,,,
411,"Elysee Retreat— Luxe, Professionally-Designed Home",30A Luxury Vacations,1621268177318355335,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
412,"Wilder Dreams - Gulf Front, Pool, Gated Community,",30A Luxury Vacations,1621281032812814714,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
413,"Gilligan's Island - Custom Inlet Beach, Whole Fami",30A Luxury Vacations,1628522546805934549,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
414,"Luxury Design, Watersound, Gulf View, Private Pool",30A Luxury Vacations,1653241686424203746,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
415,Just 1 Minute to the Beach — Clare’s Cottage with,30A Luxury Vacations,1653245047211071708,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
416,Serenity Now Cottage— Private Pool & Carriage Hous,30A Luxury Vacations,1653251564262860642,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
417,"Moonstruck Cottage and Carriage - Luxury Remodel,",30A Luxury Vacations,1653254867324782961,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
418,"Pinecrest Retreat - Brand New Rental, Gated Neighb",30A Luxury Vacations,1653256686892486951,,+18507452951,https://www.30aluxuryvacations.com/contact-us,Medium,Duplicate Property Manager/Host group found 30A Luxury Vacations official contact page with phone; reused across same host rows.,manager,30A Luxury Vacations,https://www.30aluxuryvacations.com/,,,
419,STARS AND STRIPES ~ Magnificent Home Located In The Heart of Old Town!,Wendy Zintsmaster and Team,7603313ha,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
420,**THE DUKE & THE DUCHESS @ DUVAL** Compound w/ Pool & Hot Tub + LAST KEY SERVICE,Last Key,9865877ha,,+13052926266,https://www.lastkeyrealty.com/contact-us,Medium,Duplicate Property Manager/Host group found Last Key Realty official contact page with phone; reused across same host rows.,manager,Last Key Realty,https://www.lastkeyrealty.com/,,,
421,"Combined Bayview Manor and Bayview Retreat, accommodating up to 22 guests!",Key West Vacation Homes,9878253ha,,,,,No confirmed public phone captured in this pass; left blank rather than guessing.,,,,,,
422,**A ROYAL AFFAIR @ DUVAL** Three Home Compound + LAST KEY SERVICES…,Last Key,9887971ha,,+13052926266,https://www.lastkeyrealty.com/contact-us,Medium,Duplicate Property Manager/Host group found Last Key Realty official contact page with phone; reused across same host rows.,manager,Last Key Realty,https://www.lastkeyrealty.com/,,,
